,fes_youth,fes_p_ss_fc_pr,macv_p_ss_fs,macv_p_ss_fo,macv_p_ss_isr,macv_p_ss_fr,macv_p_ss_r,demo_prnt_age_v2,demo_prnt_marital_v2,demo_comb_income_v2,demo_fam_exp,demo_yrs_1,demo_yrs_2,parent_rules_q1,parent_rules_q4,parent_rules_q7,y
3756,2,0.0,4.5,4.0,3.4,3.2,4.0,46.0,1,9,0,1,3,2,2,2,0
3757,0,1.0,4.5,4.0,3.6,3.8,2.14,41.0,1,9,0,1,2,0,0,0,0
3758,4,6.0,4.5,4.2,3.4,3.2,4.14,33.0,1,8,0,1,2,0,0,0,0
3759,5,0.0,5.0,4.8,4.2,4.6,5.0,41.0,1,8,0,3,4,0,0,0,0
3760,3,0.0,5.0,4.4,3.8,3.8,4.57,31.0,5,3,0,1,4,0,0,0,1
3761,0,3.0,5.0,5.0,4.6,4.6,5.0,41.0,1,2,1,3,4,0,0,2,0
3762,1,6.0,3.17,3.4,4.0,3.2,3.0,29.0,1,8,1,1,2,0,0,0,1
3763,5,1.0,4.83,4.8,3.2,4.6,5.0,41.0,5,4,1,4,4,0,0,0,1
3764,1,1.0,3.5,4.2,3.4,4.0,4.43,32.0,1,5,1,3,3,0,0,2,0
3765,0,2.0,4.5,3.8,3.2,3.6,4.86,41.0,1,7,0,3,4,0,0,2,0
3766,0,1.0,3.5,3.0,3.4,2.8,2.57,29.0,5,9,0,2,3,0,0,0,0
3767,1,0.0,4.33,3.0,3.6,3.8,3.86,41.0,1,9,0,3,4,0,0,0,0
3768,0,1.0,5.0,5.0,4.2,5.0,5.0,33.0,1,7,0,3,4,0,0,0,0
3769,1,5.0,5.0,3.6,4.4,4.2,5.0,44.0,1,9,0,3,4,0,0,0,0
3770,1,0.0,3.83,4.0,3.0,2.4,1.86,37.0,1,6,0,0,3,2,2,2,0
3771,0,0.0,3.83,2.6,2.4,2.6,3.43,52.0,1,8,0,0,3,0,0,0,0
3772,3,3.0,5.0,5.0,3.4,4.4,5.0,38.0,1,9,0,3,4,0,0,0,1
3773,4,5.0,5.0,5.0,5.0,5.0,5.0,27.0,6,1,1,4,4,0,0,0,0
3774,3,6.0,3.83,3.6,2.8,4.0,5.0,31.0,5,1,1,4,4,0,0,0,1
3775,3,1.0,3.83,4.0,3.2,3.4,4.0,54.0,1,10,0,1,3,0,0,0,0
3776,2,1.0,4.17,3.0,2.6,2.4,4.43,31.0,1,8,0,3,4,0,0,0,0
3777,2,3.0,4.67,3.8,2.8,3.2,2.14,36.0,1,7,1,1,2,0,0,0,1
3778,5,8.0,3.33,3.0,4.0,3.2,4.0,41.0,3,6,1,2,4,0,0,0,1
3779,5,3.0,5.0,4.4,4.6,3.8,5.0,35.0,1,7,0,2,4,0,0,0,0
3780,4,4.0,3.5,4.0,3.4,3.6,1.0,26.0,6,5,1,0,1,0,0,2,1
3781,2,3.0,4.67,4.6,3.6,4.0,5.0,30.0,5,6,0,3,3,0,0,0,0
3782,3,0.0,3.83,3.0,3.4,2.4,4.43,29.0,1,8,0,2,4,0,0,0,0
3783,0,1.0,4.0,3.4,3.6,3.8,4.0,38.0,1,7,0,3,4,0,0,0,0
3784,2,0.0,3.67,2.6,3.4,2.4,1.14,45.0,1,8,0,0,1,0,0,0,0
3785,2,1.0,4.17,3.4,3.8,3.2,1.0,43.0,1,10,0,0,1,0,0,0,0
3786,1,1.0,3.83,2.8,3.8,3.0,1.57,43.0,1,8,0,0,2,0,0,0,0
3787,4,7.0,3.33,3.4,2.8,3.4,3.71,48.0,1,9,0,1,4,2,2,2,0
3788,0,1.0,5.0,4.8,4.2,4.4,3.29,37.0,1,7,0,2,3,2,2,2,0
3789,1,0.0,2.83,3.0,3.2,2.4,1.0,52.0,1,10,0,0,1,0,0,0,0
3790,0,0.0,3.67,3.4,3.8,2.6,1.43,38.0,1,9,0,1,1,2,2,2,1
3791,0,1.0,3.5,3.0,3.2,3.2,2.29,53.0,1,9,0,1,3,2,0,0,0
3792,1,4.0,3.5,2.8,3.4,2.8,1.0,38.0,1,7,0,0,1,2,2,2,1
3793,2,0.0,3.67,2.2,3.2,2.0,1.0,43.0,1,9,0,0,1,2,2,2,0
3794,0,0.0,4.5,3.4,4.2,2.8,2.14,42.0,1,8,0,1,2,2,0,0,0
3795,4,7.0,4.33,3.8,3.8,4.2,4.86,32.0,5,2,0,2,3,0,0,0,1
3796,3,6.0,4.17,3.2,3.2,2.8,4.14,47.0,1,9,0,2,4,0,0,0,0
3797,1,2.0,5.0,5.0,4.2,5.0,4.57,31.0,1,2,0,1,4,0,0,0,0
3798,8,1.0,4.83,4.0,3.8,4.2,4.43,49.0,1,9,0,3,4,0,0,0,0
3799,2,4.0,4.17,4.2,4.0,4.0,4.29,43.0,3,8,1,3,4,2,2,2,1
3800,0,4.0,3.83,3.2,3.2,3.0,2.29,43.0,1,10,0,2,3,2,2,2,0
3801,4,0.0,3.17,3.4,2.8,2.4,1.14,48.0,1,10,0,0,1,2,0,2,0
3802,0,5.0,5.0,5.0,5.0,5.0,5.0,37.0,5,5,1,2,4,0,0,0,1
3803,3,1.0,4.17,4.0,3.6,4.0,5.0,48.0,4,8,0,3,4,0,0,0,1
3804,0,0.0,4.83,3.4,3.8,3.8,3.57,31.0,1,9,0,1,3,0,0,0,0
3805,3,2.0,4.0,4.0,4.0,4.2,4.43,25.0,5,1,0,2,3,0,0,0,1
3806,2,2.0,3.67,3.4,3.4,3.4,4.86,37.0,1,9,0,3,4,0,0,0,1
3807,2,8.0,4.67,4.0,2.4,4.4,3.43,47.0,1,9,0,2,2,1,0,0,1
3808,1,3.0,3.5,3.8,3.6,4.0,3.14,34.0,3,6,0,3,3,0,0,0,1
3809,0,3.0,4.17,3.8,3.0,3.2,4.14,37.0,1,7,0,2,4,2,2,2,0
3810,0,2.0,3.83,4.0,3.8,3.2,1.0,47.0,1,6,1,0,1,0,0,2,1
3811,2,0.0,4.67,4.6,3.4,3.8,2.57,42.0,1,9,0,1,2,2,0,2,0
3812,0,6.0,4.0,4.4,4.2,3.6,2.14,35.0,1,7,0,1,3,2,2,2,1
3813,0,0.0,3.5,2.0,3.0,2.6,2.86,48.0,1,10,0,3,3,2,2,2,0
3814,4,4.0,5.0,5.0,4.8,5.0,5.0,46.0,1,8,0,3,4,0,0,0,1
3815,0,0.0,4.17,4.0,3.2,3.2,5.0,30.0,1,8,0,3,4,0,0,0,1
3816,0,0.0,4.5,4.2,3.0,3.4,4.86,43.0,1,9,0,3,4,0,0,0,0
3817,0,1.0,3.67,3.2,3.0,2.8,1.86,44.0,1,10,0,1,3,0,0,0,0
3818,1,1.0,4.5,3.8,3.6,3.8,5.0,50.0,6,6,0,2,3,2,2,2,0
3819,4,2.0,3.67,4.2,2.8,3.8,4.0,33.0,5,5,0,0,3,0,0,0,0
3820,0,2.0,3.83,3.6,3.8,2.8,3.71,37.0,5,9,0,1,2,0,0,0,0
3821,1,3.0,4.17,3.8,3.0,3.2,4.14,37.0,1,7,0,2,4,2,2,2,0
3822,4,6.0,4.33,4.2,4.2,4.2,4.71,33.0,4,6,1,2,4,0,0,0,1
3823,3,6.0,4.83,4.4,4.2,3.4,4.43,36.0,1,5,1,0,3,0,0,0,1
3824,2,7.0,3.67,3.6,3.0,3.2,4.57,39.0,1,8,0,3,4,0,0,0,0
3825,4,4.0,4.0,4.0,4.8,2.0,3.14,42.0,4,9,1,0,2,2,2,0,0
3826,0,6.0,4.67,4.6,4.6,3.0,4.71,34.0,1,8,0,4,4,0,0,0,1
3827,3,3.0,3.67,3.4,3.4,1.8,4.43,46.0,1,10,1,3,4,0,0,2,0
3828,2,1.0,4.33,3.6,3.4,3.4,3.71,45.0,1,9,0,1,3,2,0,0,0
3829,2,3.0,4.33,3.4,3.0,3.0,3.43,43.0,1,10,0,3,3,0,0,0,0
3830,7,5.0,5.0,4.8,4.6,4.8,4.71,32.0,5,6,0,2,3,0,0,0,0
3831,1,0.0,4.67,2.8,4.2,2.4,3.71,36.0,3,2,0,1,4,2,0,0,0
3832,1,4.0,4.83,4.8,4.2,5.0,5.0,53.0,3,4,0,3,4,0,2,2,1
3833,1,0.0,4.5,4.2,3.8,4.0,5.0,48.0,1,5,0,4,4,0,0,0,1
3834,0,2.0,3.33,3.0,2.6,2.2,1.0,41.0,1,7,0,0,1,1,0,0,0
3835,1,3.0,4.0,3.6,3.8,3.4,3.43,37.0,1,7,1,0,2,0,0,2,1
3836,2,1.0,5.0,3.6,2.8,3.4,4.0,45.0,4,7,1,1,4,0,0,0,0
3837,2,0.0,4.0,3.4,2.6,3.2,3.57,36.0,1,9,0,1,2,0,0,0,0
3838,0,0.0,4.83,4.8,4.8,4.6,5.0,48.0,1,4,0,4,4,0,0,0,0
3839,0,1.0,4.33,3.4,3.2,3.0,2.0,45.0,1,9,0,1,3,0,0,0,0
3840,1,1.0,3.83,3.2,3.6,3.2,1.29,40.0,3,4,0,0,2,2,2,2,0
3841,3,2.0,4.5,3.8,2.4,4.0,3.14,39.0,1,10,0,1,3,0,0,0,0
3842,1,2.0,4.33,3.0,2.8,2.8,1.14,37.0,1,8,0,1,2,0,0,0,1
3843,6,1.0,4.33,4.2,4.2,4.4,3.14,32.0,1,4,0,0,1,2,2,2,1
3844,3,0.0,4.17,4.0,3.6,3.8,5.0,40.0,1,7,0,4,4,0,0,0,0
3845,3,0.0,3.33,3.2,3.2,3.0,3.14,34.0,1,4,0,3,4,0,0,0,1
3846,0,1.0,4.33,3.8,2.6,3.6,2.0,53.0,3,7,0,1,1,0,0,0,0
3847,0,0.0,3.83,2.4,4.6,2.8,4.29,46.0,1,9,0,3,4,2,2,2,0
3848,5,0.0,4.83,4.2,4.4,4.4,4.86,43.0,1,10,0,3,3,0,0,0,0
3849,1,4.0,4.83,4.0,4.0,4.0,5.0,38.0,1,8,0,3,3,0,0,0,1
3850,4,4.0,4.0,3.8,3.6,3.2,4.14,29.0,5,5,0,3,4,0,0,0,1
3851,1,0.0,3.83,2.2,3.6,2.8,1.57,38.0,1,8,0,0,2,0,0,0,0
3852,0,0.0,5.0,3.6,4.4,3.4,3.0,40.0,3,9,1,1,3,2,0,0,0
3853,1,1.0,4.0,3.6,3.4,3.6,4.0,37.0,1,7,0,3,3,0,0,0,0
3854,0,7.0,4.0,3.0,3.0,2.4,2.43,43.0,1,9,0,1,2,0,2,0,0
3855,0,2.0,4.0,4.4,3.0,4.4,4.14,28.0,5,1,0,0,2,0,0,0,1
3856,3,4.0,4.0,4.2,2.6,3.8,4.29,34.0,5,6,1,3,3,0,0,0,1
3857,5,5.0,3.67,3.2,3.8,3.4,4.29,66.0,3,4,0,2,3,0,0,0,1
3858,0,5.0,4.0,3.2,3.8,2.8,1.0,40.0,4,9,0,0,1,0,0,0,0
3859,0,2.0,3.0,3.6,5.0,2.6,3.43,41.0,3,8,1,2,4,0,0,0,0
3860,8,2.0,4.67,4.6,3.4,4.0,5.0,35.0,1,5,1,2,3,0,0,0,1
3861,1,4.0,3.0,3.0,1.8,2.2,5.0,46.0,1,9,0,2,3,0,0,0,0
3862,5,1.0,5.0,4.0,5.0,4.4,4.86,45.0,1,6,0,3,3,0,0,0,1
3863,6,3.0,4.17,3.2,4.0,3.4,3.71,29.0,5,2,1,0,3,0,0,0,0
3864,0,1.0,4.33,4.0,4.2,3.8,1.29,46.0,1,10,0,3,3,2,2,2,0
3865,4,2.0,4.67,4.2,3.0,4.0,4.43,41.0,1,7,0,4,4,0,0,0,0
3866,1,0.0,4.0,3.4,3.0,3.0,3.0,39.0,1,8,1,3,3,0,0,2,1
3867,3,6.0,5.0,4.6,3.0,4.8,5.0,38.0,1,8,0,2,3,0,0,0,1
3868,0,1.0,4.83,3.6,3.2,3.0,1.43,47.0,1,10,0,0,1,2,2,2,0
3869,1,1.0,3.17,2.4,3.8,2.0,3.0,43.0,2,7,1,2,4,0,0,0,0
3870,1,1.0,4.0,3.2,3.0,3.8,3.57,36.0,6,7,1,3,3,0,0,0,0
3871,1,0.0,4.83,4.6,4.4,4.0,5.0,38.0,5,3,1,3,4,0,0,0,0
3872,5,2.0,5.0,4.6,4.2,4.6,5.0,46.0,1,9,0,0,3,0,0,0,0
3873,7,3.0,4.33,2.8,4.2,3.2,2.86,45.0,1,9,0,3,3,2,0,0,0
3874,0,4.0,5.0,5.0,5.0,5.0,5.0,30.0,5,4,0,2,4,0,0,0,0
3875,0,2.0,4.17,3.2,2.4,2.4,3.71,40.0,1,10,0,3,3,2,0,2,0
3876,1,1.0,5.0,4.4,5.0,4.2,3.57,33.0,1,6,1,1,3,0,0,0,1
3877,2,3.0,3.67,3.4,3.2,3.6,1.86,38.0,1,9,0,1,3,0,0,0,0
3878,6,4.0,4.0,3.2,3.4,3.4,4.43,32.0,1,6,0,2,4,0,0,0,0
3879,3,1.0,4.67,4.0,3.6,4.4,2.29,39.0,1,9,0,0,2,2,2,2,1
3880,1,0.0,2.83,2.6,3.8,2.2,1.0,42.0,1,10,0,0,1,2,2,2,0
3881,0,4.0,3.83,4.0,4.4,2.6,2.29,43.0,1,10,0,0,2,0,0,2,1
3882,1,4.0,4.0,3.8,3.4,3.6,1.43,29.0,1,1,1,0,2,0,0,0,1
3883,1,1.0,3.67,2.6,4.0,3.0,1.14,40.0,1,9,0,0,1,2,0,0,0
3884,0,0.0,3.67,3.6,3.0,3.4,2.29,29.0,1,8,0,1,2,0,0,0,0
3885,4,6.0,4.67,4.0,4.2,3.8,4.71,30.0,5,6,0,1,3,0,0,0,1
3886,2,1.0,4.83,4.8,3.8,4.6,4.71,32.0,5,3,0,1,4,0,0,0,0
3887,3,3.0,3.5,2.6,3.2,1.8,1.0,30.0,1,9,0,0,1,0,0,0,0
3888,6,3.0,5.0,3.6,4.0,4.4,3.71,28.0,1,7,1,3,3,0,0,0,1
3889,0,2.0,4.67,3.0,2.8,2.4,5.0,36.0,1,8,0,3,4,0,0,0,0
3890,1,5.0,4.0,3.0,3.4,3.2,4.14,37.0,1,9,1,2,3,2,2,2,1
3891,0,2.0,4.0,3.4,3.8,3.2,2.86,30.0,3,7,0,2,2,2,0,0,0
3892,1,1.0,3.17,2.0,3.0,1.4,1.29,35.0,1,9,0,1,1,0,0,0,0
3893,0,2.0,4.83,4.4,3.2,3.8,4.71,42.0,1,6,1,3,4,0,0,0,0
3894,1,1.0,4.83,4.0,3.6,4.6,4.86,38.0,3,7,0,2,4,0,0,0,1
3895,0,5.0,3.0,2.4,3.8,3.4,2.71,49.0,1,9,0,3,3,0,0,0,0
3896,1,1.0,4.5,3.6,2.8,3.0,3.14,48.0,1,10,0,1,2,0,0,0,0
3897,0,0.0,4.5,3.2,3.4,3.6,5.0,28.0,1,6,1,3,4,0,0,0,0
3898,5,0.0,5.0,3.8,2.4,4.0,5.0,50.0,1,7,0,2,4,0,0,0,0
3899,0,5.0,3.83,3.2,3.0,3.2,1.43,47.0,1,9,0,0,1,0,0,0,0
3900,4,1.0,4.17,4.0,3.2,3.4,2.71,34.0,4,8,0,3,3,0,0,0,0
3901,1,3.0,3.83,3.6,2.8,3.4,1.71,32.0,5,5,0,0,1,0,0,0,0
3902,0,3.0,4.5,4.4,3.4,3.6,3.71,51.0,1,10,0,2,3,0,0,0,0
3903,6,2.0,3.33,3.6,2.8,3.4,5.0,37.0,1,7,0,4,4,0,0,0,0
3904,0,1.0,4.83,4.2,4.2,4.0,3.86,41.0,1,8,1,4,4,0,0,0,1
3905,1,4.0,4.0,3.4,3.2,2.6,2.71,63.0,1,9,0,2,2,2,2,2,1
3906,0,4.0,3.5,3.0,4.4,2.4,1.0,36.0,6,6,1,0,1,0,0,0,1
3907,2,1.0,4.83,4.8,3.8,4.6,5.0,51.0,6,9,0,1,4,0,0,0,1
3908,5,0.0,5.0,5.0,4.6,5.0,5.0,35.0,1,2,0,2,4,0,0,0,1
3909,1,4.0,3.67,3.4,3.0,2.4,2.57,53.0,3,7,0,1,3,0,0,0,1
3910,1,1.0,4.0,4.2,4.2,4.2,5.0,47.0,1,3,0,4,4,0,0,0,0
3911,4,5.0,4.33,3.4,4.8,2.2,3.43,54.0,1,10,0,1,3,0,0,0,0
3912,4,5.0,3.67,3.8,3.2,3.8,3.57,34.0,5,5,0,1,3,0,0,0,1
3913,4,1.0,4.83,4.6,4.2,4.6,3.86,42.0,1,10,0,3,4,0,0,0,0
3914,2,5.0,4.0,3.8,4.8,4.0,3.86,29.0,5,5,0,2,4,2,2,2,0
3915,3,1.0,3.5,3.0,2.8,2.6,1.0,47.0,5,8,0,1,2,0,0,2,0
3916,5,5.0,4.33,3.6,3.4,3.2,2.14,38.0,6,7,0,1,2,0,0,0,1
3917,1,5.0,3.0,3.0,3.0,3.0,3.0,27.0,5,6,0,0,1,2,2,2,0
3918,1,3.0,4.33,3.0,2.4,2.2,3.0,42.0,1,9,0,2,3,0,0,0,0
3919,1,2.0,3.5,3.2,4.0,3.2,1.29,57.0,1,9,0,0,1,0,0,0,0
3920,7,1.0,4.5,4.6,4.2,3.8,5.0,41.0,1,9,0,3,4,0,0,0,1
3921,3,3.0,4.67,3.0,3.4,3.0,2.0,41.0,1,9,0,0,2,2,0,0,0
3922,4,3.0,3.83,3.6,3.4,3.2,3.57,40.0,1,8,0,1,2,2,0,0,0
3923,1,0.0,3.83,2.2,3.6,2.8,1.57,38.0,1,8,0,0,1,0,0,0,0
3924,7,7.0,3.83,3.6,3.8,3.0,4.14,39.0,5,4,0,0,4,0,0,0,1
3925,1,5.0,5.0,4.2,3.4,2.4,3.43,32.0,1,8,0,1,2,0,2,2,1
3926,2,3.0,4.33,3.0,3.4,2.8,2.86,46.0,1,10,0,1,2,0,0,0,0
3927,1,0.0,4.83,3.8,3.4,3.6,5.0,47.0,1,7,0,4,4,0,2,2,0
3928,0,7.0,3.0,2.0,4.8,1.6,1.29,32.0,3,5,0,1,4,0,0,2,0
3929,0,2.0,3.5,3.4,3.4,2.4,3.0,39.0,5,5,0,3,3,0,0,0,1
3930,2,0.0,4.0,4.0,3.0,4.0,3.86,42.0,1,10,0,2,3,0,0,0,0
3931,0,0.0,4.17,3.8,3.8,3.8,5.0,42.0,1,8,0,3,4,2,2,2,0
3932,1,1.0,4.17,3.2,4.2,2.8,2.14,43.0,1,9,0,2,3,2,0,2,0
3933,0,1.0,4.33,3.4,3.2,3.6,1.0,36.0,1,8,0,0,1,2,2,2,0
3934,3,4.0,4.33,3.6,3.6,2.8,5.0,32.0,5,7,1,1,4,0,0,0,1
3935,0,5.0,4.0,4.0,4.0,4.0,4.0,33.0,5,7,0,2,3,0,0,0,1
3936,5,3.0,4.83,4.6,3.2,4.0,4.29,35.0,3,7,1,4,4,2,2,2,1
3937,2,5.0,2.83,2.8,4.2,3.4,3.43,44.0,6,9,0,0,3,2,2,2,0
3938,2,3.0,5.0,4.2,4.2,4.2,4.57,32.0,3,1,1,2,4,0,0,0,0
3939,1,2.0,5.0,4.6,5.0,4.2,4.86,30.0,1,8,0,2,4,0,0,0,0
3940,3,4.0,4.5,3.2,2.8,3.0,3.57,39.0,1,8,0,2,3,0,0,0,1
3941,1,0.0,3.83,2.8,3.6,3.4,1.86,48.0,3,8,0,1,2,0,0,0,0
3942,3,2.0,4.67,3.6,4.2,3.8,5.0,38.0,4,6,0,3,4,0,0,0,1
3943,0,4.0,4.5,3.6,3.0,3.6,5.0,39.0,1,8,0,3,4,0,0,0,0
3944,2,1.0,5.0,4.4,4.2,4.6,2.57,45.0,4,1,1,2,3,0,0,0,0
3945,2,4.0,3.5,3.0,4.6,3.0,1.0,40.0,1,7,0,0,1,0,0,2,0
3946,0,2.0,5.0,5.0,4.6,4.0,3.71,50.0,1,9,0,2,4,0,0,0,0
3947,3,4.0,4.83,4.4,3.6,4.0,1.14,31.0,1,6,1,1,2,0,0,0,0
3948,0,0.0,3.67,3.0,3.4,3.4,2.0,52.0,1,9,0,0,1,0,0,0,0
3949,4,2.0,4.5,3.4,4.0,3.8,3.0,29.0,3,4,0,1,3,0,0,0,1
3950,5,2.0,4.17,4.0,3.8,3.8,3.43,56.0,1,9,0,1,2,0,0,0,0
3951,4,3.0,4.17,4.2,3.0,3.4,5.0,43.0,1,10,0,3,3,0,0,0,1
3952,5,1.0,4.0,3.4,3.8,3.2,3.29,49.0,5,6,1,1,3,0,0,0,1
3953,1,4.0,3.83,2.6,3.2,2.0,1.29,39.0,1,9,0,0,1,0,0,0,0
3954,0,4.0,4.0,3.8,3.6,3.2,1.0,41.0,1,9,0,0,1,0,0,0,1
3955,1,0.0,5.0,3.4,4.0,3.4,2.86,44.0,1,9,0,0,1,2,2,2,0
3956,4,5.0,3.83,4.0,4.0,2.4,2.86,36.0,1,9,0,0,2,0,0,2,0
3957,0,3.0,3.17,3.2,3.6,2.8,1.29,37.0,1,9,0,0,2,2,2,2,0
3958,0,2.0,4.33,4.0,3.4,3.6,5.0,31.0,1,9,0,2,3,0,2,2,1
3959,6,5.0,4.33,3.6,3.4,3.4,4.86,44.0,1,9,0,2,4,0,0,0,0
3960,2,2.0,4.67,3.6,4.0,3.6,4.71,42.0,1,9,0,3,4,0,0,0,0
3961,1,3.0,4.33,3.6,3.6,3.4,4.57,40.0,3,4,0,3,4,2,2,2,1
3962,2,5.0,4.33,4.4,3.8,3.8,4.43,29.0,5,3,1,2,3,0,0,0,1
3963,3,2.0,4.5,4.4,3.2,3.6,2.71,43.0,1,4,0,0,2,0,0,0,1
3964,4,2.0,4.67,3.4,3.0,2.4,1.43,45.0,1,10,0,3,3,0,0,0,1
3965,2,4.0,4.0,4.4,4.2,3.4,1.0,35.0,6,4,1,0,1,2,2,2,1
3966,0,1.0,3.5,3.2,3.0,2.6,3.71,39.0,1,9,0,2,3,2,2,2,0
3967,1,3.0,4.0,3.2,2.8,3.0,2.29,40.0,1,8,0,0,2,2,2,2,0
3968,0,3.0,4.83,4.0,3.6,3.4,4.43,43.0,5,2,1,1,4,2,2,2,0
3969,0,3.0,4.0,3.2,3.2,2.4,2.14,46.0,1,9,0,0,1,2,0,2,0
3970,2,3.0,4.0,3.2,4.0,2.2,2.86,43.0,1,10,1,3,3,2,0,2,0
3971,0,0.0,4.33,2.4,2.6,2.2,3.57,66.0,3,6,1,0,2,0,0,0,1
3972,6,3.0,3.33,2.4,3.8,3.2,1.14,39.0,1,7,0,1,1,0,0,0,1
3973,4,5.0,4.5,4.2,4.6,2.8,3.29,42.0,6,8,0,0,2,0,0,0,0
3974,2,1.0,3.83,3.4,3.8,3.2,1.57,43.0,1,7,0,2,2,2,2,2,0
3975,2,4.0,3.83,3.6,3.6,2.4,1.0,38.0,1,8,0,0,1,0,0,0,0
3976,4,4.0,4.33,4.0,3.8,4.2,2.14,43.0,1,9,0,1,2,0,2,2,0
3977,0,0.0,4.0,2.8,3.2,3.2,3.71,43.0,1,8,0,3,4,0,2,2,0
3978,1,4.0,3.33,3.0,3.8,1.8,3.71,29.0,1,5,1,2,4,0,0,0,1
3979,0,6.0,3.33,3.2,3.4,3.2,2.14,33.0,1,9,0,1,2,0,0,0,0
3980,0,3.0,3.5,3.2,2.8,2.8,4.86,39.0,1,9,0,3,4,0,0,0,0
3981,4,3.0,3.33,2.8,3.0,2.6,3.14,42.0,1,9,1,3,3,2,2,2,1
3982,0,3.0,4.0,2.6,4.2,3.4,3.57,41.0,1,6,0,1,3,0,0,0,0
3983,5,5.0,3.67,3.2,3.0,2.4,1.43,44.0,1,10,0,0,1,0,0,2,1
3984,1,1.0,4.83,3.6,3.6,3.2,1.29,41.0,1,9,0,1,1,2,0,2,0
3985,1,1.0,4.83,3.6,3.6,3.6,1.43,35.0,1,8,0,0,2,0,0,0,0
3986,1,1.0,3.67,3.2,2.8,3.4,4.0,29.0,5,5,0,2,4,0,0,0,0
3987,1,2.0,4.33,3.2,3.8,4.0,2.0,48.0,1,10,0,0,1,2,0,0,1
3988,6,4.0,3.67,2.6,4.0,3.2,2.43,38.0,1,9,0,1,2,2,2,0,0
3989,1,1.0,3.33,3.4,3.0,3.2,4.0,38.0,1,7,0,4,4,0,0,0,0
3990,4,4.0,3.83,3.0,3.6,3.2,4.86,45.0,1,9,0,3,4,0,0,0,0
3991,2,2.0,4.33,3.2,3.8,2.6,5.0,38.0,6,6,0,0,4,0,0,0,0
3992,0,2.0,4.83,3.6,3.0,3.4,5.0,37.0,1,8,0,3,3,0,0,0,1
3993,2,0.0,4.5,3.0,2.6,3.8,4.57,51.0,1,10,0,2,3,0,0,0,0
3994,6,4.0,4.83,4.4,3.6,3.4,2.0,41.0,1,4,1,0,1,2,2,2,1
3995,0,2.0,4.83,3.8,4.0,4.2,5.0,42.0,1,9,0,4,4,0,0,0,0
3996,3,1.0,5.0,3.8,3.2,4.2,3.57,39.0,4,1,1,3,3,0,0,0,0
3997,2,2.0,3.83,3.6,3.2,3.2,1.71,40.0,1,10,0,1,2,0,0,0,0
3998,1,1.0,4.67,3.8,4.0,4.4,4.71,31.0,5,2,0,2,4,0,0,0,0
3999,1,2.0,4.33,4.4,4.4,3.8,4.57,41.0,1,10,0,3,3,0,0,0,0
4000,7,1.0,4.5,3.2,2.8,3.0,5.0,38.0,1,8,0,3,4,0,0,0,0
4001,5,2.0,4.67,5.0,3.6,4.6,5.0,35.0,1,7,0,4,4,0,0,0,1
4002,6,3.0,4.67,3.4,4.0,3.4,4.86,34.0,1,9,0,4,4,0,0,0,0
4003,5,4.0,3.33,2.4,2.4,2.8,4.0,45.0,1,9,0,3,4,0,0,0,0
4004,0,1.0,2.5,3.2,2.4,1.6,1.0,44.0,3,9,0,0,1,2,2,2,0
4005,1,1.0,3.17,2.2,3.0,2.6,4.29,45.0,1,10,0,2,3,2,0,2,0
4006,0,5.0,5.0,5.0,4.2,5.0,5.0,41.0,1,9,0,1,4,0,0,0,0
4007,5,3.0,5.0,5.0,4.0,4.4,4.86,37.0,1,9,1,2,4,0,0,0,0
4008,0,3.0,4.0,3.6,3.8,3.0,1.86,48.0,1,9,0,1,1,2,2,2,0
4009,0,2.0,3.83,2.8,4.8,2.6,2.14,42.0,1,3,1,0,2,0,0,0,1
4010,1,0.0,5.0,3.8,4.2,3.6,4.43,32.0,1,4,0,2,4,2,2,2,0
4011,0,1.0,4.5,3.2,3.4,3.4,1.86,40.0,1,9,0,1,3,2,2,2,0
4012,3,2.0,3.33,3.6,3.4,3.6,4.57,51.0,3,7,0,0,4,0,0,0,1
4013,2,0.0,5.0,4.6,4.2,5.0,5.0,45.0,1,7,0,4,4,0,0,0,0
4014,2,1.0,4.83,4.4,4.2,4.2,4.57,47.0,3,8,0,1,3,0,0,2,0
4015,1,5.0,4.67,4.0,3.2,3.0,4.14,40.0,1,9,0,3,4,0,0,0,1
4016,0,0.0,3.67,4.0,3.0,2.6,2.57,44.0,1,9,0,2,3,0,0,2,0
4017,1,2.0,4.33,4.0,3.4,3.0,1.0,41.0,1,9,0,1,1,2,0,0,0
4018,2,2.0,3.67,2.8,3.0,2.6,2.14,44.0,3,7,1,1,2,2,2,2,0
4019,2,5.0,3.5,3.0,3.8,3.0,3.57,52.0,5,6,0,0,3,2,0,0,1
4020,1,0.0,4.33,3.6,3.8,3.2,1.0,31.0,1,9,0,0,2,0,0,0,0
4021,0,5.0,4.17,3.6,4.8,4.2,1.14,44.0,1,8,1,0,1,0,0,0,1
4022,0,0.0,4.83,3.4,4.6,4.0,4.29,36.0,1,6,0,2,4,0,0,0,0
4023,3,4.0,4.67,3.4,3.0,2.8,1.0,39.0,1,10,0,0,1,0,0,0,1
4024,4,5.0,3.83,3.2,3.4,2.0,1.0,41.0,1,7,0,0,1,2,2,2,1
4025,4,6.0,4.5,3.0,2.8,2.8,2.0,35.0,5,8,0,1,3,0,0,0,1
4026,4,1.0,4.5,3.6,3.6,3.4,4.14,35.0,1,10,0,2,3,2,2,2,0
